img_name,total_objects,total_area
img_0.tif,56,42079
img_1.tif,129,98614
img_10.tif,12,3245
img_100.tif,60,269790
img_1000.tif,52,107659
img_1001.tif,17,263928
img_1002.tif,0,0
img_1003.tif,89,23530
img_1004.tif,69,41514
img_1005.tif,11,328815
img_1006.tif,13,2427
img_1007.tif,0,0
img_1008.tif,54,201966
img_1009.tif,64,198047
img_101.tif,19,1417
img_1010.tif,12,383161
img_1011.tif,23,23055
img_1012.tif,103,19176
img_1013.tif,11,191239
img_1014.tif,86,70393
img_1015.tif,145,208287
img_1016.tif,75,110002
img_1017.tif,118,333322
img_1018.tif,7,3558
img_1019.tif,75,108580
img_102.tif,18,260637
img_1020.tif,13,15644
img_1021.tif,63,19261
img_1022.tif,147,154209
img_1023.tif,126,199309
img_1024.tif,234,196105
img_1025.tif,110,278243
img_1026.tif,34,15798
img_1027.tif,98,101384
img_1028.tif,124,630046
img_1029.tif,88,159151
img_103.tif,159,284282
img_1030.tif,212,276607
img_1031.tif,0,0
img_1032.tif,4,620
img_1033.tif,1,10
img_1034.tif,150,123115
img_1035.tif,0,0
img_1036.tif,404,442033
img_1037.tif,274,139943
img_1038.tif,0,0
img_1039.tif,0,0
img_104.tif,25,1567
img_1040.tif,230,69689
img_1041.tif,558,501309
img_1042.tif,4,415
img_1043.tif,134,47267
img_1044.tif,86,54365
img_1045.tif,12,4130
img_1046.tif,0,0
img_1047.tif,167,108286
img_1048.tif,263,336241
img_1049.tif,236,151424
img_105.tif,45,307258
img_1050.tif,0,0
img_1051.tif,2,98
img_1052.tif,9,1210
img_1053.tif,288,201344
img_1054.tif,477,496141
img_1055.tif,116,70345
img_1056.tif,11,2256
img_1057.tif,246,417770
img_1058.tif,0,0
img_1059.tif,400,300036
img_106.tif,1,258908
img_1060.tif,46,11532
img_1061.tif,52,21321
img_1062.tif,374,354426
img_1063.tif,14,279
img_1064.tif,26,3425
img_1065.tif,138,421301
img_1066.tif,46,11926
img_1067.tif,69,39610
img_1068.tif,66,55996
img_1069.tif,220,328764
img_107.tif,79,27552
img_1070.tif,258,90714
img_1071.tif,206,93794
img_1072.tif,78,30592
img_1073.tif,0,0
img_1074.tif,279,368182
img_1075.tif,114,27904
img_1076.tif,301,402852
img_1077.tif,306,425394
img_1078.tif,1,29
img_1079.tif,131,35984
img_108.tif,138,56026
img_1080.tif,0,0
img_1081.tif,75,46624
img_1082.tif,277,360282
img_1083.tif,204,59198
img_1084.tif,96,41131
img_1085.tif,41,261524
img_1086.tif,0,0
img_1087.tif,11,258141
img_1088.tif,20,8107
img_1089.tif,120,29405
img_109.tif,47,28154
img_1090.tif,61,368905
img_1091.tif,74,36779
img_1092.tif,172,47265
img_1093.tif,1,258964
img_1094.tif,326,364804
img_1095.tif,184,526069
img_1096.tif,107,128423
img_1097.tif,102,128574
img_1098.tif,104,48415
img_1099.tif,0,0
img_11.tif,76,30259
img_110.tif,7,3348
img_1100.tif,108,346275
img_1101.tif,54,87438
img_1102.tif,56,255755
img_1103.tif,37,205452
img_1104.tif,8,1200
img_1105.tif,24,5689
img_1106.tif,11,1215
img_1107.tif,216,47861
img_1108.tif,9,256975
img_1109.tif,35,44467
img_111.tif,162,300820
img_1110.tif,0,0
img_1111.tif,31,272109
img_1112.tif,63,260669
img_1113.tif,0,0
img_1114.tif,0,0
img_1115.tif,40,281641
img_1116.tif,45,36378
img_1117.tif,36,24477
img_1118.tif,21,8553
img_1119.tif,148,94844
img_112.tif,256,361898
img_1120.tif,34,284394
img_1121.tif,41,290377
img_1122.tif,32,220977
img_1123.tif,26,4512
img_1124.tif,10,18919
img_1125.tif,121,392964
img_1126.tif,104,315140
img_1127.tif,17,31696
img_1128.tif,33,46332
img_1129.tif,55,26447
img_113.tif,96,107624
img_1130.tif,35,33645
img_1131.tif,159,103490
img_1132.tif,3,12
img_1133.tif,206,428941
img_1134.tif,107,148965
img_1135.tif,66,12382
img_1136.tif,26,3200
img_1137.tif,0,0
img_1138.tif,17,6425
img_1139.tif,18,263263
img_114.tif,113,52976
img_1140.tif,0,0
img_1141.tif,23,255644
img_1142.tif,123,91433
img_1143.tif,13,5014
img_1144.tif,31,314788
img_1145.tif,217,35189
img_1146.tif,166,70657
img_1147.tif,6,169
img_1148.tif,75,263723
img_1149.tif,222,256329
img_115.tif,14,285653
img_1150.tif,203,321381
img_1151.tif,0,0
img_1152.tif,0,0
img_1153.tif,117,42338
img_1154.tif,83,275850
img_1155.tif,128,268558
img_1156.tif,381,355882
img_1157.tif,0,0
img_1158.tif,1,26
img_1159.tif,0,0
img_116.tif,24,21921
img_1160.tif,7,258690
img_1161.tif,2,40
img_1162.tif,6,534
img_1163.tif,6,106
img_1164.tif,2,283
img_1165.tif,217,294987
img_1166.tif,1,75
img_1167.tif,121,65903
img_1168.tif,99,16314
img_1169.tif,18,24710
img_117.tif,39,20963
img_1170.tif,18,5897
img_1171.tif,161,340776
img_1172.tif,150,79990
img_1173.tif,33,12383
img_1174.tif,104,276622
img_1175.tif,227,70428
img_1176.tif,52,12458
img_1177.tif,143,330119
img_1178.tif,29,272433
img_1179.tif,125,40549
img_118.tif,0,0
img_1180.tif,361,330517
img_1181.tif,2,22
img_1182.tif,0,0
img_1183.tif,231,71445
img_1184.tif,97,17389
img_1185.tif,423,378962
img_1186.tif,394,414302
img_1187.tif,225,158716
img_1188.tif,16,904
img_1189.tif,0,0
img_119.tif,57,30391
img_1190.tif,0,0
img_1191.tif,9,261277
img_1192.tif,5,2380
img_1193.tif,1,569
img_1194.tif,4,256717
img_1195.tif,18,517692
img_1196.tif,8,2922
img_1197.tif,7,2651
img_1198.tif,9,8210
img_1199.tif,52,257214
img_12.tif,176,121637
img_120.tif,160,101829
img_1200.tif,98,37583
img_1201.tif,62,357149
img_1202.tif,39,26693
img_1203.tif,74,24730
img_1204.tif,150,80104
img_1205.tif,86,520859
img_1206.tif,32,270512
img_1207.tif,218,88365
img_1208.tif,24,7806
img_1209.tif,0,0
img_121.tif,5,341178
img_1210.tif,141,109238
img_1211.tif,172,65390
img_1212.tif,142,445756
img_1213.tif,180,100979
img_1214.tif,2,43
img_1215.tif,11,335880
img_1216.tif,26,6985
img_1217.tif,22,4153
img_1218.tif,36,157094
img_1219.tif,75,84216
img_122.tif,60,131438
img_1220.tif,269,234237
img_1221.tif,134,93992
img_1222.tif,0,0
img_1223.tif,229,71913
img_1224.tif,61,22473
img_1225.tif,28,15053
img_1226.tif,1,5
img_1227.tif,173,98221
img_1228.tif,195,297544
img_1229.tif,0,0
img_123.tif,43,52093
img_1230.tif,127,392540
img_1231.tif,61,81765
img_1232.tif,42,159745
img_1233.tif,62,17456
img_1234.tif,227,63892
img_1235.tif,280,350351
img_1236.tif,273,319153
img_1237.tif,16,2385
img_1238.tif,42,18137
img_1239.tif,0,0
img_124.tif,0,0
img_1240.tif,74,265329
img_1241.tif,71,63969
img_1242.tif,163,69329
img_1243.tif,0,0
img_1244.tif,129,61955
img_1245.tif,10,282696
img_1246.tif,16,57523
img_1247.tif,0,0
img_1248.tif,57,16797
img_1249.tif,16,158821
img_125.tif,63,356598
img_1250.tif,179,169871
img_1251.tif,63,385022
img_1252.tif,0,0
img_1253.tif,57,34900
img_1254.tif,45,548535
img_1255.tif,523,333895
img_1256.tif,0,0
img_1257.tif,286,325978
img_1258.tif,35,1788
img_1259.tif,65,15820
img_126.tif,45,69185
img_1260.tif,191,89892
img_1261.tif,131,73745
img_1262.tif,135,35999
img_1263.tif,277,155448
