img_name,total_objects,total_area
img_0.tif,134,43132
img_1.tif,33,28821
img_10.tif,9,4717
img_100.tif,67,306439
img_1000.tif,27,93071
img_1001.tif,7,269111
img_1002.tif,0,0
img_1003.tif,22,24887
img_1004.tif,52,28497
img_1005.tif,10,328248
img_1006.tif,0,0
img_1007.tif,32,21279
img_1008.tif,99,155132
img_1009.tif,93,176966
img_101.tif,5,6469
img_1010.tif,12,383745
img_1011.tif,0,0
img_1012.tif,67,82896
img_1013.tif,15,11495
img_1014.tif,60,126646
img_1015.tif,88,156562
img_1016.tif,75,60664
img_1017.tif,116,333787
img_1018.tif,5,4815
img_1019.tif,63,128026
img_102.tif,117,551870
img_1020.tif,0,0
img_1021.tif,0,0
img_1022.tif,79,73125
img_1023.tif,39,21902
img_1024.tif,221,220778
img_1025.tif,119,271247
img_1026.tif,15,4234
img_1027.tif,18,7446
img_1028.tif,122,374881
img_1029.tif,67,151355
img_103.tif,59,495645
img_1030.tif,189,301319
img_1031.tif,0,0
img_1032.tif,30,18852
img_1033.tif,0,0
img_1034.tif,135,142982
img_1035.tif,1,1606
img_1036.tif,347,542534
img_1037.tif,209,385950
img_1038.tif,0,0
img_1039.tif,37,29855
img_104.tif,0,0
img_1040.tif,152,139796
img_1041.tif,592,533993
img_1042.tif,30,12087
img_1043.tif,45,19695
img_1044.tif,87,39378
img_1045.tif,57,34651
img_1046.tif,11,6862
img_1047.tif,113,130897
img_1048.tif,249,355008
img_1049.tif,152,180412
img_105.tif,17,342331
img_1050.tif,0,0
img_1051.tif,7,807
img_1052.tif,15,1608
img_1053.tif,289,448958
img_1054.tif,374,339952
img_1055.tif,89,73408
img_1056.tif,11,3267
img_1057.tif,213,409307
img_1058.tif,10,4793
img_1059.tif,399,296461
img_106.tif,62,290327
img_1060.tif,110,30021
img_1061.tif,25,35014
img_1062.tif,686,271791
img_1063.tif,20,2372
img_1064.tif,122,174580
img_1065.tif,106,164623
img_1066.tif,36,25637
img_1067.tif,41,22134
img_1068.tif,41,72026
img_1069.tif,145,379058
img_107.tif,103,156885
img_1070.tif,200,94036
img_1071.tif,104,49905
img_1072.tif,64,96737
img_1073.tif,0,0
img_1074.tif,324,234698
img_1075.tif,124,268476
img_1076.tif,244,168113
img_1077.tif,301,440091
img_1078.tif,0,0
img_1079.tif,73,54541
img_108.tif,18,1074
img_1080.tif,0,0
img_1081.tif,73,27644
img_1082.tif,275,361935
img_1083.tif,165,47207
img_1084.tif,88,174049
img_1085.tif,12,267515
img_1086.tif,0,0
img_1087.tif,10,258830
img_1088.tif,0,0
img_1089.tif,54,81184
img_109.tif,126,107537
img_1090.tif,54,371737
img_1091.tif,34,6976
