img_name,total_objects,total_area
img_1224.tif,43,48729
img_1225.tif,12,35725
img_1226.tif,27,2641
img_1227.tif,107,187910
img_1228.tif,166,331927
img_1229.tif,52,60326
img_123.tif,0,0
img_1230.tif,85,334743
img_1231.tif,36,27887
img_1232.tif,23,64119
img_1233.tif,1,158
img_1234.tif,139,77917
img_1235.tif,84,441888
img_1236.tif,47,324241
img_1237.tif,24,1449
img_1238.tif,34,22849
img_1239.tif,0,0
img_124.tif,0,0
img_1240.tif,200,368225
img_1241.tif,40,35792
img_1242.tif,57,54272
img_1243.tif,0,0
img_1244.tif,44,38860
img_1245.tif,9,282958
img_1246.tif,22,35894
img_1247.tif,0,0
img_1248.tif,11,1502
img_1249.tif,14,6321
img_125.tif,10,257866
img_1250.tif,54,39162
img_1251.tif,64,386498
img_1252.tif,0,0
img_1253.tif,0,0
img_1254.tif,64,552689
img_1255.tif,349,313801
img_1256.tif,0,0
img_1257.tif,105,337983
img_1258.tif,0,0
img_1259.tif,60,8831
img_126.tif,3,8
img_1260.tif,24,29907
img_1261.tif,48,326883
img_1262.tif,0,0
img_1263.tif,311,383655
img_1264.tif,73,26721
img_1265.tif,58,306535
img_1266.tif,30,30016
img_1267.tif,6,709
img_1268.tif,1,77
img_1269.tif,43,305300
img_127.tif,101,335803
img_1270.tif,14,2652
img_1271.tif,5,5275
img_1272.tif,223,588331
img_1273.tif,215,431809
img_1274.tif,11,11064
img_1275.tif,50,27811
img_1276.tif,384,527922
img_1277.tif,85,63219
img_1278.tif,0,0
img_1279.tif,0,0
img_128.tif,36,81352
img_1280.tif,316,415758
img_1281.tif,38,7987
img_1282.tif,4,78
img_1283.tif,47,5953
img_1284.tif,218,356754
img_1285.tif,12,266326
img_1286.tif,0,0
img_1287.tif,0,0
img_1288.tif,1,15
img_1289.tif,10,9782
img_129.tif,0,0
img_1290.tif,13,518244
img_1291.tif,26,15483
img_1292.tif,25,13407
img_1293.tif,1,12
img_1294.tif,31,312573
img_1295.tif,9,262569
img_1296.tif,69,116543
img_1297.tif,5,3382
img_1298.tif,0,0
img_1299.tif,13,18663
img_13.tif,140,53432
img_130.tif,3,257386
img_1300.tif,10,719081
img_1301.tif,37,13569
img_1302.tif,103,306043
img_1303.tif,5,2029
img_1304.tif,52,253687
img_1305.tif,36,620598
img_1306.tif,67,13756
img_1307.tif,0,0
img_1308.tif,41,542188
img_1309.tif,53,44261
img_131.tif,51,29517
img_1310.tif,23,15515
img_1311.tif,83,35787
img_1312.tif,9,586799
img_1313.tif,7,765
img_1314.tif,38,14450
img_1315.tif,9,692108
img_1316.tif,0,0
img_1317.tif,0,0
img_1318.tif,11,26639
img_1319.tif,34,219366
img_132.tif,10,8186
img_1320.tif,0,0
img_1321.tif,59,530218
img_1322.tif,114,115022
img_1323.tif,36,13534
img_1324.tif,26,24521
img_1325.tif,16,991
img_1326.tif,0,0
img_1327.tif,0,0
img_1328.tif,207,437498
img_1329.tif,45,16996
img_133.tif,15,3311
img_1330.tif,9,6722
img_1331.tif,43,59982
img_1332.tif,10,273760
img_1333.tif,1,28
img_1334.tif,39,266567
img_1335.tif,0,0
img_1336.tif,0,0
img_1337.tif,125,75832
img_1338.tif,105,304565
img_1339.tif,102,308532
img_134.tif,0,0
img_1340.tif,0,0
img_1341.tif,36,123029
img_1342.tif,28,383197
img_1343.tif,61,197773
img_1344.tif,1,591
img_1345.tif,58,174562
img_1346.tif,28,253444
img_1347.tif,0,0
img_1348.tif,0,0
img_1349.tif,4,377779
img_135.tif,15,357580
img_1350.tif,69,307261
img_1351.tif,7,3515
img_1352.tif,70,333201
img_1353.tif,33,72302
img_1354.tif,9,10490
img_1355.tif,21,309537
img_1356.tif,80,61334
img_1357.tif,60,24866
img_1358.tif,75,83157
img_1359.tif,0,0
img_136.tif,0,0
img_1360.tif,0,0
img_1361.tif,12,261850
img_1362.tif,27,14230
img_1363.tif,111,394119
img_1364.tif,31,121297
img_1365.tif,46,335461
img_1366.tif,45,94362
img_1367.tif,33,41195
img_1368.tif,90,198098
img_1369.tif,0,0
img_137.tif,66,350737
img_1370.tif,75,430537
img_1371.tif,0,0
img_1372.tif,64,74535
img_1373.tif,51,120317
img_1374.tif,81,387984
img_1375.tif,11,436297
img_1376.tif,17,238817
img_1377.tif,0,0
img_1378.tif,0,0
img_1379.tif,104,102093
img_138.tif,0,0
img_1380.tif,179,249627
img_1381.tif,43,317318
img_1382.tif,9,445
img_1383.tif,58,94456
img_1384.tif,57,275922
img_1385.tif,18,274623
img_1386.tif,44,19817
img_1387.tif,53,12868
img_1388.tif,164,63952
img_1389.tif,52,297428
img_139.tif,14,13752
img_1390.tif,82,320985
img_1391.tif,9,1974
img_1392.tif,103,83620
img_1393.tif,60,281465
img_1394.tif,0,0
img_1395.tif,7,1153
img_1396.tif,0,0
img_1397.tif,0,0
img_1398.tif,144,103022
img_1399.tif,9,5227
img_14.tif,98,31559
img_140.tif,0,0
img_1400.tif,111,235732
img_1401.tif,84,43593
img_1402.tif,0,0
img_1403.tif,13,16540
img_1404.tif,62,70286
img_1405.tif,59,347297
img_1406.tif,147,99714
img_1407.tif,2,1116
img_1408.tif,43,24963
img_1409.tif,0,0
img_141.tif,3,1054
img_1410.tif,18,123145
img_1411.tif,14,418054
img_1412.tif,0,0
img_1413.tif,30,101881
img_1414.tif,0,0
img_1415.tif,60,276099
img_1416.tif,0,0
img_1417.tif,9,4374
img_1418.tif,1,10
img_1419.tif,44,118761
img_142.tif,7,14417
img_1420.tif,9,259906
img_1421.tif,61,57231
img_1422.tif,0,0
img_1423.tif,2,379
img_1424.tif,0,0
img_1425.tif,68,289893
img_1426.tif,0,0
img_1427.tif,3,2239
img_1428.tif,65,282518
img_1429.tif,0,0
img_143.tif,61,136688
img_1430.tif,23,318450
img_1431.tif,40,25779
img_1432.tif,53,52895
img_1433.tif,16,5468
img_1434.tif,39,275873
img_1435.tif,9,259787
img_1436.tif,17,242969
img_1437.tif,0,0
img_1438.tif,2,394
img_1439.tif,24,15407
img_144.tif,8,281023
img_1440.tif,0,0
img_1441.tif,10,339015
img_1442.tif,24,57907
img_1443.tif,7,7765
img_1444.tif,0,0
img_1445.tif,7,260041
img_1446.tif,36,14143
img_1447.tif,14,2783
img_1448.tif,6,1495
img_1449.tif,47,48866
img_145.tif,0,0
img_1450.tif,9,63697
img_1451.tif,11,321499
img_1452.tif,0,0
img_1453.tif,11,4967
img_1454.tif,25,41613
img_1455.tif,4,9835
img_1456.tif,2,261464
img_1457.tif,1,270
img_1458.tif,0,0
img_1459.tif,103,120913
img_146.tif,8,265976
img_1460.tif,14,639975
img_1461.tif,0,0
img_1462.tif,102,135419
img_1463.tif,53,202074
img_1464.tif,0,0
img_1465.tif,17,273639
img_1466.tif,1,628
img_1467.tif,26,8059
img_1468.tif,29,225208
img_1469.tif,44,101589
img_147.tif,25,18972
img_1470.tif,0,0
img_1471.tif,0,0
img_1472.tif,0,0
img_1473.tif,7,343959
img_1474.tif,4,260981
img_1475.tif,0,0
img_1476.tif,0,0
img_1477.tif,86,332378
img_1478.tif,96,287899
img_1479.tif,0,0
img_148.tif,0,0
img_1480.tif,11,299720
img_1481.tif,0,0
img_1482.tif,0,0
img_1483.tif,0,0
img_1484.tif,19,266611
img_1485.tif,36,264369
img_1486.tif,62,37574
img_1487.tif,1,416
img_1488.tif,11,13915
img_1489.tif,5,263339
img_149.tif,35,74809
img_1490.tif,75,284919
img_1491.tif,2,14
img_1492.tif,10,15001
img_1493.tif,38,50904
img_1494.tif,73,284791
img_1495.tif,21,278754
img_1496.tif,53,248592
img_1497.tif,57,46530
img_1498.tif,49,43523
img_1499.tif,18,10136
img_15.tif,50,62900
img_150.tif,144,303438
img_1500.tif,16,326631
img_1501.tif,0,0
img_1502.tif,0,0
img_1503.tif,35,318351
img_1504.tif,0,0
img_1505.tif,0,0
img_1506.tif,1,256715
img_1507.tif,0,0
img_1508.tif,16,6004
img_1509.tif,18,269517
img_151.tif,0,0
img_1510.tif,23,286581
img_1511.tif,1,93
img_1512.tif,0,0
img_1513.tif,0,0
img_1514.tif,0,0
img_1515.tif,172,355543
img_1516.tif,0,0
img_1517.tif,0,0
img_1518.tif,0,0
img_1519.tif,173,361462
img_152.tif,0,0
img_1520.tif,4,430
img_1521.tif,163,415792
img_1522.tif,46,32867
img_1523.tif,51,387620
img_1524.tif,0,0
img_1525.tif,101,46894
img_1526.tif,72,56350
img_1527.tif,30,6183
img_1528.tif,86,299532
img_1529.tif,69,402438
img_153.tif,35,314038
img_1530.tif,32,60951
img_1531.tif,3,549
img_1532.tif,61,112326
img_1533.tif,138,390919
img_1534.tif,0,0
img_1535.tif,0,0
img_1536.tif,99,218114
img_1537.tif,119,312293
img_1538.tif,49,24041
img_1539.tif,38,15327
img_154.tif,3,20
img_1540.tif,2,219
img_1541.tif,0,0
img_1542.tif,0,0
img_1543.tif,33,8916
img_1544.tif,199,141616
img_1545.tif,7,295
img_1546.tif,77,307930
img_1547.tif,8,5247
img_1548.tif,6,257474
img_1549.tif,0,0
img_155.tif,1,88
img_1550.tif,0,0
img_1551.tif,6,94
img_1552.tif,35,266785
img_1553.tif,13,257617
img_1554.tif,100,22482
img_1555.tif,1,257567
img_1556.tif,21,26605
img_1557.tif,0,0
img_1558.tif,134,206196
img_1559.tif,18,2077
img_156.tif,19,425213
img_1560.tif,0,0
img_1561.tif,0,0
img_1562.tif,27,5863
img_1563.tif,228,177853
img_1564.tif,227,176027
img_1565.tif,3,257703
img_1566.tif,0,0
img_1567.tif,3,1634
img_1568.tif,0,0
img_1569.tif,0,0
img_157.tif,0,0
img_1570.tif,155,122441
img_1571.tif,41,6470
img_1572.tif,117,94328
img_1573.tif,1,329
img_1574.tif,4,301
img_1575.tif,63,27075
img_1576.tif,76,479841
img_1577.tif,55,278567
img_1578.tif,14,1573
img_1579.tif,59,22788
img_158.tif,14,297259
img_1580.tif,23,261569
img_1581.tif,0,0
img_1582.tif,5,5085
img_1583.tif,0,0
img_1584.tif,0,0
img_1585.tif,0,0
img_1586.tif,145,160693
img_1587.tif,0,0
img_1588.tif,135,108979
img_1589.tif,0,0
img_159.tif,0,0
img_1590.tif,29,5120
img_1591.tif,74,176776
img_1592.tif,5,1083
img_1593.tif,42,278760
img_1594.tif,8,2446
img_1595.tif,175,121113
img_1596.tif,14,11474
img_1597.tif,0,0
img_1598.tif,0,0
img_1599.tif,0,0
img_16.tif,89,19928
img_160.tif,131,393854
img_1600.tif,81,13062
img_1601.tif,0,0
img_1602.tif,1,439
img_1603.tif,12,257817
img_1604.tif,5,213
img_1605.tif,69,398317
img_1606.tif,0,0
img_1607.tif,3,398
img_1608.tif,1,269
img_1609.tif,1,55
img_161.tif,0,0
img_1610.tif,82,133431
img_1611.tif,33,46721
img_1612.tif,2,257573
img_1613.tif,0,0
img_1614.tif,36,329330
img_1615.tif,170,428466
img_1616.tif,46,44364
img_1617.tif,28,3809
img_1618.tif,30,5229
img_1619.tif,3,97
img_162.tif,0,0
img_1620.tif,59,32267
img_1621.tif,11,5845
img_1622.tif,118,195805
img_1623.tif,33,115052
img_1624.tif,72,470954
img_1625.tif,7,1233
img_1626.tif,71,39800
img_1627.tif,0,0
img_1628.tif,73,322511
img_1629.tif,19,55228
img_163.tif,0,0
img_1630.tif,1,257567
img_1631.tif,1,257559
img_1632.tif,0,0
img_1633.tif,64,274972
img_1634.tif,4,257576
img_1635.tif,142,188137
img_1636.tif,30,26832
img_1637.tif,23,8925
img_1638.tif,14,9261
img_1639.tif,30,8080
img_164.tif,5,159
img_1640.tif,30,8238
img_1641.tif,83,94710
img_1642.tif,2,10
img_1643.tif,257,330513
img_1644.tif,10,18310
img_1645.tif,90,187284
img_1646.tif,14,1871
img_1647.tif,60,50020
img_1648.tif,72,144657
img_1649.tif,40,5007
img_165.tif,59,421097
img_1650.tif,0,0
img_1651.tif,97,131525
img_1652.tif,0,0
img_1653.tif,7,1569
img_1654.tif,101,385998
img_1655.tif,0,0
img_1656.tif,43,15641
img_1657.tif,86,61232
img_1658.tif,142,415795
img_1659.tif,143,417312
img_166.tif,28,73707
img_1660.tif,123,52130
img_1661.tif,85,42114
img_1662.tif,15,13525
img_1663.tif,170,489690
img_1664.tif,87,72122
img_1665.tif,0,0
img_1666.tif,0,0
img_1667.tif,5,26743
img_1668.tif,55,20273
img_1669.tif,51,413521
img_167.tif,15,59901
img_1670.tif,24,5764
img_1671.tif,0,0
img_1672.tif,25,33786
img_1673.tif,132,129343
img_1674.tif,31,309767
img_1675.tif,110,175484
img_1676.tif,58,66284
img_1677.tif,33,11623
img_1678.tif,0,0
img_1679.tif,0,0
img_168.tif,0,0
img_1680.tif,0,0
img_1681.tif,43,288685
img_1682.tif,21,3579
img_1683.tif,33,4709
img_1684.tif,29,9464
img_1685.tif,108,116328
img_1686.tif,92,143729
img_1687.tif,85,297835
img_1688.tif,138,41823
img_1689.tif,4,2223
img_169.tif,7,24936
img_1690.tif,0,0
img_1691.tif,0,0
img_1692.tif,0,0
img_1693.tif,0,0
img_1694.tif,109,119847
img_1695.tif,7,3585
img_1696.tif,56,31656
img_1697.tif,21,86808
img_1698.tif,58,585865
img_1699.tif,169,215717
img_17.tif,181,108212
img_170.tif,16,263611
img_1700.tif,3,109
img_1701.tif,0,0
img_1702.tif,145,172249
img_1703.tif,7,1329
img_1704.tif,7,3219
img_1705.tif,55,61644
img_1706.tif,118,136014
img_1707.tif,0,0
img_1708.tif,0,0
img_1709.tif,1,4
img_171.tif,7,613
img_1710.tif,0,0
img_1711.tif,22,4422
img_1712.tif,42,16540
img_1713.tif,7,4371
img_1714.tif,119,456669
img_1715.tif,111,325068
img_1716.tif,0,0
img_1717.tif,0,0
img_1718.tif,0,0
img_1719.tif,0,0
img_172.tif,0,0
img_1720.tif,34,275525
img_1721.tif,177,370107
img_1722.tif,48,14089
img_1723.tif,78,61133
img_1724.tif,44,31370
img_1725.tif,0,0
img_1726.tif,0,0
img_1727.tif,69,317652
img_1728.tif,205,384856
img_1729.tif,42,2134
img_173.tif,0,0
img_1730.tif,20,2684
img_1731.tif,39,31799
img_1732.tif,47,6892
img_1733.tif,79,31352
img_1734.tif,86,318006
img_1735.tif,192,462207
img_1736.tif,126,209034
img_1737.tif,0,0
img_1738.tif,0,0
img_1739.tif,0,0
img_174.tif,0,0
img_1740.tif,6,2207
img_1741.tif,0,0
img_1742.tif,42,98997
img_1743.tif,112,156914
img_1744.tif,0,0
img_1745.tif,108,246472
img_1746.tif,10,1388
img_1747.tif,0,0
img_1748.tif,40,13715
img_1749.tif,116,235658
img_175.tif,0,0
img_1750.tif,0,0
img_1751.tif,181,238356
img_1752.tif,2,110
img_1753.tif,0,0
img_1754.tif,35,7562
img_1755.tif,150,470981
img_1756.tif,0,0
img_1757.tif,79,76604
img_1758.tif,25,9342
img_1759.tif,0,0
img_176.tif,0,0
img_1760.tif,134,215494
img_1761.tif,0,0
img_1762.tif,0,0
img_1763.tif,3,90
img_1764.tif,8,2274
img_1765.tif,106,391240
img_1766.tif,5,766
img_1767.tif,10,3969
img_1768.tif,37,501416
img_1769.tif,0,0
img_177.tif,0,0
img_1770.tif,104,417618
img_1771.tif,32,27315
img_1772.tif,18,9653
img_1773.tif,75,249753
img_1774.tif,71,81981
img_1775.tif,11,2245
img_1776.tif,0,0
img_1777.tif,186,139727
img_1778.tif,0,0
img_1779.tif,137,418863
img_178.tif,0,0
img_1780.tif,52,113456
img_1781.tif,1,257567
img_1782.tif,68,439342
img_1783.tif,2,400
img_1784.tif,0,0
img_1785.tif,117,80148
img_1786.tif,38,74288
img_1787.tif,0,0
img_1788.tif,86,41713
img_1789.tif,60,319850
img_179.tif,0,0
img_1790.tif,3,1428
img_1791.tif,0,0
img_1792.tif,33,259374
img_1793.tif,0,0
img_1794.tif,0,0
img_1795.tif,19,7946
img_1796.tif,107,420701
img_1797.tif,95,45312
img_1798.tif,0,0
img_1799.tif,0,0
img_18.tif,274,323754
img_180.tif,3,257843
img_1800.tif,120,410193
img_1801.tif,126,475415
img_1802.tif,75,56543
img_1803.tif,49,34995
img_1804.tif,0,0
img_1805.tif,1,92
img_1806.tif,35,17584
img_1807.tif,120,350938
img_1808.tif,90,170512
img_1809.tif,50,61909
img_181.tif,0,0
img_1810.tif,108,195344
img_1811.tif,34,41585
img_1812.tif,53,179529
img_1813.tif,42,29695
img_1814.tif,0,0
img_1815.tif,0,0
img_1816.tif,46,12091
img_1817.tif,104,30114
img_1818.tif,107,297848
img_1819.tif,96,38968
img_182.tif,74,73223
img_1820.tif,0,0
img_1821.tif,3,745
img_1822.tif,0,0
img_1823.tif,6,589
img_1824.tif,87,334093
img_1825.tif,0,0
img_1826.tif,17,15903
img_1827.tif,66,37598
img_1828.tif,115,47174
img_1829.tif,112,338025
img_183.tif,40,535179
img_1830.tif,6,5093
img_1831.tif,0,0
img_1832.tif,0,0
img_1833.tif,21,260647
img_1834.tif,0,0
img_1835.tif,139,174415
img_1836.tif,53,32709
img_1837.tif,30,14012
img_1838.tif,72,307422
img_1839.tif,6,1638
img_184.tif,0,0
img_1840.tif,0,0
img_1841.tif,5,257991
img_1842.tif,82,229977
img_1843.tif,1,32
img_1844.tif,20,13653
img_1845.tif,6,783
img_1846.tif,42,311728
img_1847.tif,0,0
img_1848.tif,0,0
img_1849.tif,89,289821
img_185.tif,0,0
img_1850.tif,0,0
img_1851.tif,0,0
img_1852.tif,0,0
img_1853.tif,1,257567
img_1854.tif,0,0
img_1855.tif,0,0
img_1856.tif,55,270189
img_1857.tif,37,344426
img_1858.tif,20,24644
img_1859.tif,23,11336
img_186.tif,0,0
img_1860.tif,0,0
img_1861.tif,6,4604
img_1862.tif,169,323048
img_1863.tif,0,0
img_1864.tif,11,266183
img_1865.tif,26,6169
img_1866.tif,0,0
img_1867.tif,2,3188
img_1868.tif,52,4581
img_1869.tif,179,333856
img_187.tif,0,0
img_1870.tif,1,257566
img_1871.tif,0,0
img_1872.tif,49,34901
img_1873.tif,56,40779
img_1874.tif,75,318525
img_1875.tif,0,0
img_1876.tif,171,366687
img_1877.tif,15,10053
img_1878.tif,0,0
img_1879.tif,80,74773
img_188.tif,6,265253
img_1880.tif,1,18
img_1881.tif,15,2312
img_1882.tif,35,14359
img_1883.tif,134,156988
img_1884.tif,99,206395
img_1885.tif,101,282243
img_1886.tif,97,56096
img_1887.tif,128,319010
img_1888.tif,22,6169
img_1889.tif,98,431862
img_189.tif,38,72574
img_1890.tif,9,2391
img_1891.tif,0,0
img_1892.tif,0,0
img_1893.tif,214,417966
img_1894.tif,0,0
img_1895.tif,67,84710
img_1896.tif,0,0
img_1897.tif,1,69
img_1898.tif,0,0
img_1899.tif,49,273269
img_19.tif,117,55356
img_190.tif,3,250700
img_1900.tif,2,257524
img_1901.tif,0,0
img_1902.tif,0,0
img_1903.tif,0,0
img_1904.tif,15,259118
img_1905.tif,36,31665
img_1906.tif,188,205377
