img_name,total_objects,total_area
img_1221.tif,54,89264
img_1222.tif,5,4719
img_1223.tif,67,149229
img_1224.tif,91,75806
img_1225.tif,6,44600
img_1226.tif,15,1991
img_1227.tif,31,308311
img_1228.tif,16,274414
img_1229.tif,43,146966
img_123.tif,44,8540
img_1230.tif,85,334743
img_1231.tif,34,85066
img_1232.tif,17,8079
img_1233.tif,7,2695
img_1234.tif,78,279158
img_1235.tif,79,352206
img_1236.tif,47,324270
img_1237.tif,140,27126
img_1238.tif,66,81129
img_1239.tif,13,4020
img_124.tif,0,0
img_1240.tif,330,137657
img_1241.tif,31,54171
img_1242.tif,74,295299
img_1243.tif,19,1183
img_1244.tif,36,34413
img_1245.tif,9,282958
img_1246.tif,10,55196
img_1247.tif,4,454
img_1248.tif,2,10
img_1249.tif,9,171504
img_125.tif,100,266681
img_1250.tif,83,104987
img_1251.tif,64,386498
img_1252.tif,23,19473
img_1253.tif,15,120751
img_1254.tif,43,501601
img_1255.tif,140,153513
img_1256.tif,0,0
img_1257.tif,125,178146
img_1258.tif,72,94985
img_1259.tif,72,130079
img_126.tif,15,74580
img_1260.tif,110,243223
img_1261.tif,54,312713
img_1262.tif,164,45482
img_1263.tif,313,362238
img_1264.tif,48,10586
img_1265.tif,26,317229
img_1266.tif,39,203436
img_1267.tif,14,4836
img_1268.tif,68,176649
img_1269.tif,82,343135
img_127.tif,10,316788
img_1270.tif,87,288858
img_1271.tif,9,474
img_1272.tif,223,588331
img_1273.tif,201,441923
img_1274.tif,7,3912
img_1275.tif,97,86981
img_1276.tif,384,529526
img_1277.tif,103,67152
img_1278.tif,19,3270
img_1279.tif,262,177279
img_128.tif,15,108006
img_1280.tif,249,450324
img_1281.tif,61,35879
img_1282.tif,11,16104
img_1283.tif,250,357075
img_1284.tif,322,446735
img_1285.tif,12,266326
img_1286.tif,2,423
img_1287.tif,0,0
img_1288.tif,0,0
img_1289.tif,5,197706
img_129.tif,37,68502
img_1290.tif,13,518244
img_1291.tif,6,688
img_1292.tif,8,979
img_1293.tif,25,18810
img_1294.tif,8,97161
img_1295.tif,9,262569
img_1296.tif,25,276061
img_1297.tif,5,2858
img_1298.tif,26,2331
img_1299.tif,2,4182
img_13.tif,22,77595
img_130.tif,85,349418
img_1300.tif,10,719081
img_1301.tif,0,0
img_1302.tif,9,609391
img_1303.tif,2,65262
img_1304.tif,5,125832
img_1305.tif,36,620598
img_1306.tif,23,125300
img_1307.tif,25,77102
img_1308.tif,32,585733
img_1309.tif,23,33470
img_131.tif,120,257054
img_1310.tif,20,357562
img_1311.tif,20,5455
img_1312.tif,9,586799
img_1313.tif,0,0
img_1314.tif,0,0
img_1315.tif,9,692108
img_1316.tif,10,5380
img_1317.tif,0,0
img_1318.tif,0,0
img_1319.tif,10,448147
img_132.tif,84,73613
img_1320.tif,0,0
img_1321.tif,59,530218
img_1322.tif,40,79925
img_1323.tif,30,103933
img_1324.tif,15,40548
img_1325.tif,80,58662
img_1326.tif,36,14590
img_1327.tif,65,13728
img_1328.tif,197,445736
img_1329.tif,56,209399
img_133.tif,114,49403
img_1330.tif,3,494
img_1331.tif,24,255973
img_1332.tif,10,273760
img_1333.tif,14,1815
img_1334.tif,16,266099
img_1335.tif,38,88325
img_1336.tif,17,6487
img_1337.tif,53,241679
img_1338.tif,106,302533
img_1339.tif,102,308532
img_134.tif,37,7164
img_1340.tif,6,185
img_1341.tif,15,139190
img_1342.tif,28,383197
img_1343.tif,26,276177
img_1344.tif,3,1465
img_1345.tif,21,21553
img_1346.tif,18,357289
