img_name,total_objects,total_area
img_1356.tif,45,232980
img_1357.tif,10,19563
img_1358.tif,43,4490
img_1359.tif,0,0
img_136.tif,15,164607
img_1360.tif,9,2090
img_1361.tif,12,261850
img_1362.tif,1,323
img_1363.tif,30,257526
img_1364.tif,17,248403
img_1365.tif,41,334368
img_1366.tif,31,77970
img_1367.tif,51,278136
img_1368.tif,57,251783
img_1369.tif,17,1010
img_137.tif,32,516808
img_1370.tif,75,430537
img_1371.tif,41,22979
img_1372.tif,197,185748
img_1373.tif,202,49310
img_1374.tif,179,381679
img_1375.tif,15,441657
img_1376.tif,28,214089
img_1377.tif,1,6
img_1378.tif,66,10961
img_1379.tif,34,245878
img_138.tif,6,3022
img_1380.tif,229,150288
img_1381.tif,26,317576
img_1382.tif,25,2774
img_1383.tif,126,148925
img_1384.tif,26,290750
img_1385.tif,18,274623
img_1386.tif,83,15267
img_1387.tif,219,14895
img_1388.tif,227,67164
img_1389.tif,42,294783
img_139.tif,36,36538
img_1390.tif,82,320985
img_1391.tif,56,28342
img_1392.tif,48,11100
img_1393.tif,117,291498
img_1394.tif,1,99
img_1395.tif,91,34844
img_1396.tif,9,1083
img_1397.tif,9,252
img_1398.tif,353,148663
img_1399.tif,14,201282
img_14.tif,82,73453
img_140.tif,58,95534
img_1400.tif,114,243928
img_1401.tif,51,43251
img_1402.tif,11,6512
img_1403.tif,21,17446
img_1404.tif,68,97690
img_1405.tif,52,360665
img_1406.tif,32,55836
img_1407.tif,55,16466
img_1408.tif,13,9778
img_1409.tif,0,0
img_141.tif,63,208499
img_1410.tif,5,4211
img_1411.tif,14,418054
img_1412.tif,0,0
img_1413.tif,4,28490
img_1414.tif,114,50569
img_1415.tif,61,276970
img_1416.tif,56,23958
img_1417.tif,27,204074
img_1418.tif,1,121
img_1419.tif,8,1326
img_142.tif,24,234033
img_1420.tif,9,259776
img_1421.tif,34,201015
img_1422.tif,31,17361
img_1423.tif,3,56
img_1424.tif,0,0
img_1425.tif,68,289893
img_1426.tif,1,370
img_1427.tif,40,23571
img_1428.tif,70,293560
img_1429.tif,10,10079
img_143.tif,37,70678
img_1430.tif,23,318450
img_1431.tif,15,15000
img_1432.tif,16,9528
img_1433.tif,3,725
img_1434.tif,27,288535
img_1435.tif,9,259787
img_1436.tif,15,264851
img_1437.tif,29,9641
img_1438.tif,45,33408
img_1439.tif,61,56659
img_144.tif,8,281023
img_1440.tif,2,21
img_1441.tif,10,339015
img_1442.tif,31,218647
img_1443.tif,21,197568
img_1444.tif,48,86268
img_1445.tif,7,260041
img_1446.tif,45,35773
img_1447.tif,15,151753
img_1448.tif,6,146
img_1449.tif,26,207929
img_145.tif,115,24039
img_1450.tif,3,19714
img_1451.tif,11,321499
img_1452.tif,0,0
img_1453.tif,25,184138
img_1454.tif,84,47501
img_1455.tif,1,9
img_1456.tif,2,261464
img_1457.tif,0,0
img_1458.tif,37,10359
img_1459.tif,31,42301
img_146.tif,28,267197
img_1460.tif,13,384441
img_1461.tif,18,119564
img_1462.tif,38,20203
img_1463.tif,35,324685
img_1464.tif,17,214869
img_1465.tif,17,273523
img_1466.tif,13,1461
img_1467.tif,9,10178
img_1468.tif,20,280253
img_1469.tif,13,101198
img_147.tif,60,46714
img_1470.tif,19,1029
img_1471.tif,39,82507
img_1472.tif,18,36036
img_1473.tif,7,343959
img_1474.tif,3,261367
img_1475.tif,40,17014
img_1476.tif,37,19493
img_1477.tif,86,332378
img_1478.tif,146,287614
img_1479.tif,0,0
img_148.tif,12,6974
img_1480.tif,11,299720
img_1481.tif,5,1355
img_1482.tif,16,6986
img_1483.tif,37,10259
img_1484.tif,12,280294
img_1485.tif,10,266154
img_1486.tif,26,7252
img_1487.tif,12,3442
img_1488.tif,11,1832
img_1489.tif,5,263339
img_149.tif,33,178190
img_1490.tif,75,284919
img_1491.tif,5,1642
img_1492.tif,14,4327
img_1493.tif,53,27424
img_1494.tif,70,287367
img_1495.tif,21,278754
img_1496.tif,26,54689
img_1497.tif,41,22764
img_1498.tif,67,11407
img_1499.tif,13,2175
img_15.tif,76,12995
img_150.tif,147,295326
img_1500.tif,16,326631
img_1501.tif,9,10832
img_1502.tif,4,2281
img_1503.tif,20,300539
img_1504.tif,26,5108
img_1505.tif,7,4793
img_1506.tif,1,256715
img_1507.tif,20,15968
img_1508.tif,6,220365
img_1509.tif,14,253100
img_151.tif,24,19503
img_1510.tif,84,309866
img_1511.tif,10,752
img_1512.tif,4,41776
img_1513.tif,21,15847
img_1514.tif,28,217933
img_1515.tif,53,361188
img_1516.tif,111,47070
img_1517.tif,109,34043
img_1518.tif,0,0
img_1519.tif,49,274513
img_152.tif,0,0
img_1520.tif,120,28771
img_1521.tif,352,397336
img_1522.tif,81,73808
img_1523.tif,50,406178
img_1524.tif,0,0
img_1525.tif,47,21927
img_1526.tif,44,22649
img_1527.tif,1,342
img_1528.tif,92,312751
img_1529.tif,88,390425
img_153.tif,110,319294
img_1530.tif,168,91550
img_1531.tif,6,6900
img_1532.tif,132,126202
img_1533.tif,37,308171
img_1534.tif,121,73224
img_1535.tif,44,43832
img_1536.tif,134,268936
img_1537.tif,160,298062
img_1538.tif,82,49414
img_1539.tif,119,68110
img_154.tif,75,126073
img_1540.tif,196,114005
img_1541.tif,147,104729
img_1542.tif,78,49377
img_1543.tif,55,28743
img_1544.tif,276,135484
img_1545.tif,128,338637
img_1546.tif,168,427558
img_1547.tif,50,50693
img_1548.tif,98,372349
img_1549.tif,90,55208
img_155.tif,11,2588
img_1550.tif,19,6090
img_1551.tif,104,36527
img_1552.tif,198,221017
img_1553.tif,171,280013
img_1554.tif,51,309929
img_1555.tif,78,113768
img_1556.tif,36,66946
img_1557.tif,0,0
img_1558.tif,130,190035
img_1559.tif,78,80865
img_156.tif,17,287963
img_1560.tif,0,0
img_1561.tif,88,48888
img_1562.tif,72,44692
img_1563.tif,72,296231
img_1564.tif,76,288044
img_1565.tif,68,218750
img_1566.tif,25,12825
img_1567.tif,86,20570
img_1568.tif,56,63759
img_1569.tif,47,183709
img_157.tif,17,86755
img_1570.tif,241,99087
img_1571.tif,245,101784
img_1572.tif,294,120951
img_1573.tif,12,5352
img_1574.tif,75,30024
img_1575.tif,143,232170
img_1576.tif,86,297276
img_1577.tif,82,200316
img_1578.tif,7,2074
img_1579.tif,28,8420
img_158.tif,14,297259
img_1580.tif,66,325355
img_1581.tif,58,46741
img_1582.tif,15,19545
img_1583.tif,164,244500
img_1584.tif,21,22876
img_1585.tif,3,865
img_1586.tif,224,145314
img_1587.tif,70,107975
img_1588.tif,135,392000
img_1589.tif,1,2
img_159.tif,48,109683
img_1590.tif,108,98331
img_1591.tif,147,263571
img_1592.tif,17,8010
img_1593.tif,137,176479
img_1594.tif,101,97669
img_1595.tif,51,278205
img_1596.tif,137,54907
img_1597.tif,59,19627
img_1598.tif,94,67620
img_1599.tif,142,46750
img_16.tif,236,297982
img_160.tif,90,355689
img_1600.tif,208,16469
img_1601.tif,0,0
img_1602.tif,7,139038
img_1603.tif,369,473553
img_1604.tif,25,8958
img_1605.tif,83,328246
img_1606.tif,39,64914
img_1607.tif,103,164270
img_1608.tif,102,144286
img_1609.tif,31,17474
img_161.tif,10,223684
img_1610.tif,96,257493
img_1611.tif,75,78453
img_1612.tif,179,70054
img_1613.tif,45,7831
img_1614.tif,108,77870
img_1615.tif,131,443847
img_1616.tif,107,235870
img_1617.tif,99,135038
img_1618.tif,100,155656
img_1619.tif,56,133299
img_162.tif,3,659
img_1620.tif,116,116603
img_1621.tif,41,17079
img_1622.tif,122,265590
img_1623.tif,27,109676
img_1624.tif,83,470935
img_1625.tif,31,15226
img_1626.tif,212,223391
img_1627.tif,0,0
img_1628.tif,172,250673
img_1629.tif,37,79111
img_163.tif,100,31516
img_1630.tif,41,273165
img_1631.tif,62,357671
img_1632.tif,23,68411
img_1633.tif,60,331041
img_1634.tif,59,302165
img_1635.tif,173,145827
img_1636.tif,6,1066
img_1637.tif,12,103485
img_1638.tif,87,45905
img_1639.tif,34,114961
img_164.tif,114,28071
img_1640.tif,172,23906
img_1641.tif,68,9617
img_1642.tif,138,171618
img_1643.tif,362,341028
img_1644.tif,2,38
img_1645.tif,95,172478
img_1646.tif,19,1959
img_1647.tif,86,302364
img_1648.tif,77,407930
img_1649.tif,248,56807
img_165.tif,126,271474
img_1650.tif,17,6725
img_1651.tif,167,138464
img_1652.tif,195,106382
img_1653.tif,217,104183
img_1654.tif,224,390720
img_1655.tif,40,34794
img_1656.tif,203,70392
img_1657.tif,88,50270
img_1658.tif,219,365725
img_1659.tif,216,371867
img_166.tif,30,50941
img_1660.tif,152,51078
img_1661.tif,137,61328
img_1662.tif,16,11695
img_1663.tif,320,376307
img_1664.tif,83,32367
img_1665.tif,69,29162
img_1666.tif,114,92172
img_1667.tif,123,184297
img_1668.tif,57,13827
img_1669.tif,16,289235
img_167.tif,13,32671
img_1670.tif,121,68701
img_1671.tif,13,2615
img_1672.tif,119,122956
img_1673.tif,134,235011
img_1674.tif,130,58105
img_1675.tif,183,169188
img_1676.tif,77,71190
img_1677.tif,97,49447
img_1678.tif,21,13735
img_1679.tif,46,24999
img_168.tif,33,11822
img_1680.tif,9,37591
img_1681.tif,160,413336
img_1682.tif,59,14142
img_1683.tif,63,36550
img_1684.tif,56,35942
img_1685.tif,194,115922
img_1686.tif,106,301445
img_1687.tif,116,293206
img_1688.tif,38,11381
img_1689.tif,12,21319
img_169.tif,40,46086
img_1690.tif,38,206681
img_1691.tif,0,0
img_1692.tif,29,26023
img_1693.tif,19,14661
img_1694.tif,103,300045
img_1695.tif,113,169602
img_1696.tif,73,14988
img_1697.tif,46,58927
img_1698.tif,144,470448
img_1699.tif,179,230354
img_17.tif,12,72706
img_170.tif,17,265106
img_1700.tif,48,34875
img_1701.tif,86,60104
img_1702.tif,134,309589
img_1703.tif,55,45607
img_1704.tif,22,37383
img_1705.tif,96,331047
img_1706.tif,203,376260
img_1707.tif,270,134199
img_1708.tif,68,64615
img_1709.tif,26,1500
img_171.tif,198,67178
img_1710.tif,35,28857
img_1711.tif,181,131686
img_1712.tif,123,72505
img_1713.tif,124,253002
img_1714.tif,233,150510
img_1715.tif,163,155409
img_1716.tif,6,2037
img_1717.tif,33,26109
img_1718.tif,174,91616
img_1719.tif,126,73683
img_172.tif,199,94277
img_1720.tif,253,345700
img_1721.tif,316,355053
img_1722.tif,78,61305
img_1723.tif,256,46423
img_1724.tif,80,29592
img_1725.tif,119,35736
img_1726.tif,66,16970
img_1727.tif,221,410074
img_1728.tif,109,414473
img_1729.tif,117,39951
img_173.tif,0,0
img_1730.tif,13,12358
img_1731.tif,31,107636
img_1732.tif,113,217395
img_1733.tif,84,45792
img_1734.tif,90,323274
img_1735.tif,140,150577
img_1736.tif,136,145054
img_1737.tif,168,81959
img_1738.tif,0,0
img_1739.tif,3,436
img_174.tif,113,33235
img_1740.tif,92,36565
img_1741.tif,47,22474
img_1742.tif,90,82450
img_1743.tif,150,120894
img_1744.tif,13,1353
img_1745.tif,195,129164
img_1746.tif,60,50955
img_1747.tif,64,31671
img_1748.tif,141,121960
img_1749.tif,131,270297
img_175.tif,176,180823
img_1750.tif,81,63978
img_1751.tif,40,267498
img_1752.tif,49,105378
img_1753.tif,4,594
img_1754.tif,91,258180
img_1755.tif,72,357262
img_1756.tif,102,126145
img_1757.tif,131,158174
img_1758.tif,129,51720
img_1759.tif,80,57405
img_176.tif,108,39213
img_1760.tif,97,319223
img_1761.tif,66,21226
img_1762.tif,91,52187
img_1763.tif,84,118014
img_1764.tif,108,132859
img_1765.tif,242,466021
img_1766.tif,106,60153
img_1767.tif,166,89732
img_1768.tif,244,132962
img_1769.tif,61,16241
img_177.tif,17,8173
img_1770.tif,265,123000
img_1771.tif,94,123258
img_1772.tif,41,67861
img_1773.tif,254,113690
img_1774.tif,157,108818
img_1775.tif,36,7933
img_1776.tif,28,10095
img_1777.tif,198,411383
img_1778.tif,16,11945
img_1779.tif,173,460091
img_178.tif,21,16380
img_1780.tif,124,81258
img_1781.tif,165,102986
img_1782.tif,113,193554
img_1783.tif,139,65972
img_1784.tif,8,1876
img_1785.tif,48,221671
img_1786.tif,11,6762
img_1787.tif,0,0
img_1788.tif,79,58950
img_1789.tif,78,413170
img_179.tif,67,11182
img_1790.tif,89,87581
img_1791.tif,22,23084
img_1792.tif,34,272011
img_1793.tif,0,0
img_1794.tif,107,68019
img_1795.tif,85,63180
img_1796.tif,269,386828
img_1797.tif,248,323046
img_1798.tif,2,713
img_1799.tif,0,0
img_18.tif,59,295609
img_180.tif,19,310533
img_1800.tif,197,365898
img_1801.tif,208,355097
img_1802.tif,126,149522
img_1803.tif,29,12205
img_1804.tif,0,0
img_1805.tif,8,3294
img_1806.tif,45,44050
img_1807.tif,181,162531
img_1808.tif,194,211685
img_1809.tif,131,118279
img_181.tif,8,752
img_1810.tif,183,212612
img_1811.tif,43,12010
img_1812.tif,50,76743
img_1813.tif,10,15514
img_1814.tif,0,0
img_1815.tif,30,5938
img_1816.tif,113,167533
img_1817.tif,147,71927
img_1818.tif,115,296582
img_1819.tif,73,115683
img_182.tif,11,15265
img_1820.tif,84,40966
img_1821.tif,90,60952
img_1822.tif,28,10688
img_1823.tif,91,74912
img_1824.tif,95,88655
img_1825.tif,82,100660
img_1826.tif,13,4374
img_1827.tif,59,17258
img_1828.tif,94,381387
img_1829.tif,48,287617
img_183.tif,47,309507
img_1830.tif,81,104020
img_1831.tif,96,61602
img_1832.tif,0,0
img_1833.tif,57,298553
img_1834.tif,66,33769
img_1835.tif,94,39740
img_1836.tif,38,8856
img_1837.tif,24,7130
img_1838.tif,84,314308
img_1839.tif,11,6400
img_184.tif,97,110815
img_1840.tif,167,95230
img_1841.tif,182,290826
img_1842.tif,131,67919
img_1843.tif,125,49445
img_1844.tif,45,13921
img_1845.tif,15,4128
img_1846.tif,142,86202
img_1847.tif,45,32932
img_1848.tif,113,96412
img_1849.tif,87,288507
img_185.tif,5,169721
img_1850.tif,49,123988
img_1851.tif,48,113547
img_1852.tif,19,8413
img_1853.tif,57,334803
img_1854.tif,47,105605
img_1855.tif,8,216958
img_1856.tif,50,264708
img_1857.tif,58,261074
img_1858.tif,26,94124
img_1859.tif,50,124350
img_186.tif,51,36944
img_1860.tif,0,0
img_1861.tif,47,89713
img_1862.tif,20,265059
img_1863.tif,55,32437
img_1864.tif,151,129234
img_1865.tif,66,27226
img_1866.tif,127,48180
img_1867.tif,209,86028
img_1868.tif,138,48524
img_1869.tif,263,369401
img_187.tif,31,8231
img_1870.tif,442,372794
img_1871.tif,0,0
img_1872.tif,182,74914
img_1873.tif,38,19727
img_1874.tif,57,64207
img_1875.tif,93,75262
img_1876.tif,252,366579
img_1877.tif,19,8026
img_1878.tif,0,0
img_1879.tif,117,192694
img_188.tif,6,265253
img_1880.tif,17,6168
img_1881.tif,95,32674
img_1882.tif,119,147559
img_1883.tif,209,182252
img_1884.tif,195,204491
img_1885.tif,226,291260
img_1886.tif,127,65098
img_1887.tif,198,83869
img_1888.tif,32,6712
img_1889.tif,140,166329
img_189.tif,73,240534
img_1890.tif,28,6422
img_1891.tif,77,4630
img_1892.tif,39,195382
img_1893.tif,249,141338
img_1894.tif,3,43
img_1895.tif,33,31124
img_1896.tif,55,21280
img_1897.tif,22,14331
img_1898.tif,56,82476
img_1899.tif,125,279073
img_19.tif,169,46300
img_190.tif,2,124220
img_1900.tif,121,170506
img_1901.tif,140,74651
img_1902.tif,122,90339
img_1903.tif,123,133347
img_1904.tif,112,104173
img_1905.tif,51,79761
img_1906.tif,94,286181
img_1907.tif,62,17286
img_1908.tif,99,367757
img_1909.tif,57,50927
img_191.tif,35,8965
img_1910.tif,288,143154
img_1911.tif,48,20293
img_1912.tif,264,163941
img_1913.tif,161,385650
img_1914.tif,133,157323
img_1915.tif,261,137467
img_1916.tif,71,25510
img_1917.tif,48,21298
img_1918.tif,213,348214
img_1919.tif,98,52085
img_192.tif,4,102595
img_1920.tif,196,127102
img_1921.tif,25,47271
img_1922.tif,0,0
img_1923.tif,169,139363
img_1924.tif,167,210300
img_1925.tif,100,114716
img_1926.tif,32,10290
img_1927.tif,4,214
img_1928.tif,31,26884
img_1929.tif,5,345111
img_193.tif,1,256671
img_1930.tif,14,3136
img_1931.tif,3,2052
img_1932.tif,23,277672
img_1933.tif,1,9
img_1934.tif,57,56157
img_1935.tif,189,337815
img_1936.tif,27,327985
img_1937.tif,240,112596
img_1938.tif,61,37137
img_1939.tif,9,2320
img_194.tif,42,50319
img_1940.tif,68,292359
img_1941.tif,3,386
img_1942.tif,50,302272
img_1943.tif,67,58795
img_1944.tif,50,10629
img_1945.tif,121,129057
img_1946.tif,62,56160
img_1947.tif,120,388941
img_1948.tif,92,53826
img_1949.tif,138,165948
img_195.tif,118,317477
img_1950.tif,23,12468
img_1951.tif,97,106043
img_1952.tif,16,11041
img_1953.tif,111,307275
img_1954.tif,178,317069
img_1955.tif,4,832
img_1956.tif,97,66737
img_1957.tif,101,180728
img_1958.tif,82,63937
img_1959.tif,172,132952
img_196.tif,80,278657
img_1960.tif,143,42097
img_1961.tif,145,469043
img_1962.tif,69,39461
img_1963.tif,175,444233
img_1964.tif,141,101724
img_1965.tif,221,66015
img_1966.tif,72,55847
img_1967.tif,136,50715
img_1968.tif,81,24512
img_1969.tif,302,401251
img_197.tif,61,284801
img_1970.tif,116,148572
img_1971.tif,27,243339
img_1972.tif,27,323701
img_1973.tif,114,285802
img_1974.tif,19,8661
img_1975.tif,27,2885
img_1976.tif,4,215
img_1977.tif,10,261563
img_1978.tif,6,1415
img_1979.tif,9,238971
